date,benchmark_hs300,global_60_40,classic_all_weather,dynamic_risk_parity,smart_all_weather
2015-06-09,1603253.1278796282,1258000.9867489995,1253203.7977606903,1186308.3629342217,1193114.4150920042
2015-06-10,1601471.6482667532,1256379.2887642845,1251654.8757383681,1186671.2513452433,1193684.071334449
2015-06-11,1601827.9686554803,1258541.9908190204,1252542.9537457495,1189843.439786788,1197125.1276048895
2015-06-12,1615723.6890458094,1267679.8929132102,1261790.9317828366,1192810.4282588582,1200623.7839033273
2015-06-15,1570473.609437741,1256215.695046857,1251403.0098496317,1184549.5167614566,1191893.240229765
2015-06-16,1522016.8298312752,1237855.097219964,1233445.087946137,1176290.1052945857,1182552.1965842042
2015-06-17,1548739.350226412,1246470.4994325344,1241793.9660723552,1178205.8938582472,1185049.6529666476
2015-06-18,1477123.0706231513,1231585.7016845709,1227058.1442282882,1172152.5824524444,1178020.5093770975
2015-06-19,1368095.2910214937,1201934.803976077,1196266.2224139387,1165145.5710771787,1169434.1658155555
2015-06-23,1426172.211421439,1217922.8063070558,1209354.400629309,1172944.9597324533,1177889.6222820245
2015-06-24,1463583.7318229878,1231563.4086775098,1223638.4788744012,1179044.9484182706,1184438.9787765064
2015-06-25,1401231.2522261394,1210594.5110874427,1203549.9571492178,1168734.1371346328,1173275.5352990034
2015-06-26,1276526.2726308943,1166531.013536858,1159521.5354537612,1151357.4258815418,1153677.8918495178
2015-06-29,1218093.0930372532,1156352.6160257575,1150497.4137880334,1144097.7146590007,1145316.9484280515
2015-06-30,1325695.7134452155,1178975.0185541452,1174693.9921520369,1149149.7034670117,1151816.005034607
2015-07-01,1223437.6338547813,1151305.3211220244,1147224.0705457747,1139506.9923055773,1140406.9616691861
2015-07-02,1191726.9542659512,1134091.0568493977,1128036.873329248,1135348.9271746993,1136969.8306517915
2015-07-03,1124386.2746787253,1106968.2640758215,1099973.474474492,1127341.5294322225,1129855.1599388404
2015-07-06,1162154.0950931034,1120174.2713028132,1116431.8756198264,1127836.4316899234,1130605.9892753416
2015-07-07,1099089.0155090855,1106127.3785303726,1101184.7767652506,1124491.4339478016,1128000.4186612992
2015-07-08,961913.5359266723,1056904.7857585002,1051052.7779107648,1098337.0362058573,1103460.4480967172
2015-07-09,1085193.3563458635,1094702.5929871956,1094355.279056369,1115462.5384640903,1119583.777581599
2015-07-10,1220587.3767666593,1136075.3002164592,1133392.3802020636,1123879.4407225011,1126358.507115949
2015-07-13,1236620.89718906,1157833.2074462909,1153838.4813478477,1133540.9429810888,1135146.4366997709
2015-07-14,1208116.9176130656,1148430.0146766906,1140396.8824937223,1136717.4452398543,1138527.3663330683
2015-07-15,1133650.238038676,1128507.4219076587,1118831.2836396866,1134577.8474987973,1137226.596015846
2015-07-16,1166073.5584658918,1135822.0291391949,1127131.784785741,1136804.5497579179,1139144.2257481068
2015-07-17,1224506.778894713,1164696.1363712996,1152721.5859318858,1152408.252017216,1153669.1555298555
2015-07-20,1220231.1993251392,1166610.4436039724,1148247.0870781203,1150682.0542766917,1151340.2853610953
2015-07-21,1229495.019757171,1173270.1508372137,1152079.488224445,1154042.7565363448,1154251.8152418302
2015-07-22,1222369.0401908085,1167121.7580710233,1146003.9893708597,1148534.0587961755,1148785.2451720645
2015-07-23,1262987.2606260518,1181887.0653054016,1160367.9905173646,1154675.2610561838,1154400.975151802
2015-07-24,1230920.281062901,1168642.6725403483,1146301.6916639595,1146877.06331637,1146879.905181046
2015-07-27,1083055.8015013563,1117177.0797758636,1100585.7928106445,1129437.1655767332,1131469.335259801
2015-07-28,1098733.0219414178,1120557.0870119473,1102985.1939574198,1128493.5678372746,1130447.3653880707
2015-07-29,1148971.3423830855,1145035.0942485998,1124729.495104285,1141526.1700979932,1142548.2955658592
2015-07-30,1100158.2628263596,1133872.428785821,1110295.8561312405,1138341.8450788897,1139792.0749331699
2015-07-31,1100158.28327124,1133287.3386504934,1108287.8626582017,1137367.64900705,1138951.1247763059
2015-08-03,1100514.6037177276,1141739.848515941,1118406.0691856758,1139787.4529905287,1141263.974639076
2015-08-04,1155028.5241658215,1151004.9583821637,1128627.775713663,1139979.9570293296,1141066.9245214816
2015-08-05,1123317.8446155225,1140518.6682491621,1118250.3822421632,1137810.8611234576,1139071.1744235244
2015-08-06,1107996.9650668304,1139312.2781169354,1115531.0887711763,1140249.2652729165,1141801.424345205
2015-08-07,1136500.9855197456,1144916.2879854846,1124135.8953007027,1140513.869477711,1141564.9742865264
2015-08-10,1205979.505974268,1167759.6978548092,1147881.4018307421,1146802.6737378456,1147341.624247489
2015-08-11,1188520.826430398,1176621.2077249093,1154161.9083612945,1163573.7780533244,1163969.774228095
2015-08-12,1173556.2468881356,1165531.117595785,1150654.4148923603,1163320.0824241517,1162893.124228346
2015-08-13,1193152.7673474804,1175334.8274674364,1157872.5214239391,1167574.886850332,1167174.9742482426
2015-08-14,1189589.7878084334,1174876.8373398636,1155947.0279560315,1166202.8913318696,1166085.5242877873
2015-08-17,1192083.9082709942,1178722.647213067,1158704.834488637,1168627.895868769,1168419.4743469814
2015-08-18,1091607.3287351632,1150637.8570870457,1128999.8410217562,1161548.000461034,1161853.2244258262
2015-08-19,1122961.74920094,1154579.2669618009,1134799.9475553886,1162014.2051086694,1162078.2745243236
2015-08-20,1087331.7696683255,1135362.9768373317,1120278.8540895344,1155867.3098116796,1155777.9246424749
2015-08-21,1019634.7901373192,1104187.8867136384,1096904.0606241936,1144256.9145700687,1143879.5747802819
2015-08-24,890654.2106079216,1037504.4965907217,1040630.6671593665,1109441.7193838414,1109502.7249377458
2015-08-25,790890.2310801325,1000518.9064685808,1003107.3736950528,1098308.9242530018,1099132.7751148683
2015-08-26,820819.4515539524,1008330.3163472166,1008878.280231253,1100639.0291775547,1101440.6253116513
2015-08-27,888516.472029381,1052149.0671866285,1044215.3912479666,1119071.5638375033,1119019.8802880954
2015-08-28,940179.9925064188,1084313.2713097592,1073618.0959938092,1132237.3549034442,1130246.1177187352
2015-08-31,937685.9129850658,1081857.4754332139,1072406.6007400248,1129463.9460158339,1128087.355686694
2015-09-01,933054.0334653221,1073908.579556993,1069254.9054866135,1123823.037174676,1123478.194192014
2015-09-02,929491.053947188,1074793.3836810957,1070407.7102335752,1120887.6283799745,1120879.5332347376
2015-09-07,899918.1744306633,1057562.0878055228,1051291.81498091,1114719.3196317328,1115383.5728149072
2015-09-08,931628.8949157483,1077442.5919302742,1067483.3197286176,1120767.9109299546,1120117.2129325646
2015-09-09,954432.1154024432,1091969.7960553493,1080956.0244766986,1129529.9022746435,1127649.4535877523
2015-09-10,932697.8358907478,1075129.3001807488,1065122.4292251526,1119057.593665803,1118347.8947805124
2015-09-11,935191.9563806629,1077064.9043064723,1065647.0339739798,1120550.4851034372,1119572.5365108876
2015-09-14,892792.2768721879,1057910.2084325203,1046054.7387231801,1114936.9765875493,1115268.3787789193
2015-09-15,858587.4973653231,1037158.5125588924,1027411.7434727537,1108156.2681181435,1109661.7215846505
2015-09-16,919871.1178600689,1072489.3166855888,1059109.6482227005,1120929.2596952226,1120207.264928123
2015-09-17,896711.6383564255,1059770.4208126094,1047611.6529730204,1120957.551318791,1120813.7088093793
2015-09-18,896355.3588543925,1059251.5249399545,1048212.1577237138,1122255.3429888522,1122006.1532284617
2015-09-21,917733.3793539705,1062820.129067624,1055830.2624747807,1122928.4347054095,1122560.1981854124
2015-09-22,926997.1998551594,1068491.2331956176,1059557.9672262205,1124169.426468467,1123459.2436802736
2015-09-23,899205.8203579594,1055999.2373239356,1049015.4719780341,1116894.918278028,1117168.2897130877
2015-09-24,909182.2408623706,1058066.6414525781,1052245.8767302209,1118596.2101340964,1118762.2362838967
2015-09-25,883528.6613683931,1048313.7455815452,1043522.9814827814,1115693.8020366759,1116593.8833927433
2015-09-28,890298.3818760271,1046465.8332108367,1041923.9087357152,1114400.55208577,1115254.0975996696
2015-09-29,867851.5023852726,1030434.9584136535,1028096.3959892627,1103974.4683791993,1106412.1218638304
2015-09-30,875690.12289613,1035647.5836420263,1032758.4832496671,1107854.9846896254,1109651.3470021908
2015-10-08,917020.9434085991,1062206.3088959574,1055680.170516929,1124854.9010170505,1123819.4730148197
2015-10-09,931985.5639226803,1071131.234175448,1063772.8577910485,1130960.317361476,1128916.6999017857
2015-10-12,982223.8844383734,1094612.159480501,1088126.7450720265,1142156.5337229024,1138528.5276631573
2015-10-13,973316.4049556789,1091820.9848111183,1084557.8323598637,1139776.4501013318,1136420.1562990036
2015-10-14,959777.0254745967,1086492.8101673014,1082550.1196545602,1141139.6664967653,1137946.8858093931
2015-10-15,991487.7459951269,1099563.8355490528,1095629.2069561167,1145872.6829092042,1141822.5161943943
2015-10-16,1008946.4665172697,1109584.1609563741,1103434.894264534,1147248.7993386497,1142872.6474540762
2015-10-19,1006808.6870410255,1111127.6863892677,1104305.9815798122,1148222.9157851033,1143642.9795885077
2015-10-20,1023554.8075663939,1120643.1118477355,1112681.4689019523,1153267.5322485666,1148002.7125977573
2015-10-21,984718.1280933752,1101808.037331779,1094733.3562309544,1146583.4487290406,1142647.6464818935
2015-10-22,1000751.6486219699,1108584.2628414012,1101292.2435668195,1148160.9652265266,1143718.7812409855
2015-10-23,1023198.5691521778,1125705.8883766031,1115525.7309095475,1158257.9817410263,1152325.416875102
2015-10-26,1025336.3896839989,1132793.5139373871,1119942.2182591397,1160392.2982725403,1154118.1533843118
2015-10-27,1026049.0102174334,1133890.7395237559,1121910.3056155962,1161780.9148210709,1155328.3907686833
2015-10-28,1003245.8307524818,1127849.4651357103,1115969.1929789172,1161275.8313866185,1155260.9290282854
2015-10-29,1005027.3512891438,1128432.790773253,1113988.680349104,1159730.0479691853,1153717.6681631873
2015-10-30,1005383.6718274198,1129800.0164363862,1112642.1677261568,1158285.564568772,1152370.0081734573
2015-11-02,984005.6923673097,1120919.6428451112,1104645.419310076,1154124.52190538,1148406.2961191642
2015-11-03,974385.6129088136,1120100.8165250905,1100650.7358144314,1154263.2410071332,1148532.2462129886
2015-11-04,1049208.6334519319,1142084.2902658696,1120002.6523200837,1158723.7601575379,1153713.2969158539
2015-11-05,1070230.3539966648,1151398.3640674527,1127875.068827033,1159133.6793565988,1154392.9482278079
2015-11-06,1102297.3745430117,1160714.0379298453,1137497.0853352796,1160269.1986043195,1155826.6001488979
2015-11-09,1116549.3950909735,1167295.9118530515,1140829.6018448235,1154574.5179007037,1151190.7526791724
2015-11-10,1112630.11564055,1162871.5858370767,1138354.118355665,1153041.3372457551,1149570.4058186784
2015-11-11,1110848.6361917416,1163434.6598819254,1139126.4348678037,1155265.2566394778,1151583.1595674653
2015-11-12,1096596.6567445481,1157746.633987602,1133107.45138124,1155276.1760818756,1151492.3139255797
2015-11-13,1083413.5772989695,1148990.708154112,1125430.9678959742,1149538.695572952,1145926.0688930699
2015-11-16,1091252.1978550062,1146307.8823814597,1127450.084412006,1149820.6151127112,1146154.6244699839
2015-11-17,1086264.0184126585,1154606.45666965,1129878.1009293357,1151781.634701157,1148127.8806563693
2015-11-18,1074506.1389719264,1148081.1310186877,1122850.3174479639,1147584.654338293,1144142.3374522743
2015-11-19,1094815.25953281,1162207.8054285778,1133938.4339678895,1155288.4740241233,1151689.6948577466
2015-11-20,1090895.9800953092,1160688.5798993243,1133362.6504891138,1156306.4937586514,1152584.852872834
2015-11-23,1084126.3006594242,1159774.954430933,1130497.2670116364,1154569.8135418813,1150974.0114975846
2015-11-24,1085195.2212251553,1160255.3290234082,1131120.5835354573,1155743.133373817,1152040.8707320464
2015-11-25,1093390.1417925025,1164178.1036767547,1136376.0000605765,1157946.353254462,1154222.4305762674
2015-11-26,1086976.7623614662,1164230.578390977,1135530.416586995,1158129.0731838204,1154285.591030295
2015-11-27,1013578.9829320462,1142265.4531660806,1113004.2331147115,1149400.6931618957,1145416.4520941775
2015-11-30,1013935.3035042429,1139948.5280020693,1108700.839463727,1148910.585268692,1145092.3036479626
2015-12-01,1023911.7240780559,1137819.802898949,1109518.7444648307,1151152.4000886546,1147108.2635993792
2015-12-02,1079494.5446534858,1160427.6778567238,1128908.9494663272,1159461.1149097816,1155912.7235712237
2015-12-03,1082344.9652305327,1161639.5528753984,1129398.954468217,1156797.9297320733,1153602.583563498
2015-12-04,1056691.3858091969,1146390.827954978,1118444.5594704994,1151065.24455553,1147378.6435762038
2015-12-07,1058829.206389478,1152842.1030954672,1124595.9644731754,1159020.2593801515,1155336.703609343
2015-12-08,1039589.0269713763,1144413.3782968705,1115997.8694762443,1152969.974205938,1149104.4636629166
2015-12-09,1041370.5475548923,1143530.953559193,1115861.7744797065,1152668.589032889,1148700.7237369264
2015-12-10,1038876.4681400256,1138712.3288824398,1112557.1794835618,1149896.303861006,1145820.9838313742
2015-12-11,1032463.0887267767,1136661.204266615,1110075.9844878102,1148868.818690288,1144740.2439462617
2015-12-14,1072368.7093151454,1143798.2797117238,1120297.389492452,1149898.0335207353,1146069.20408159
2015-12-15,1059541.9299051324,1141772.5552177709,1116189.494497487,1149313.5483523482,1145529.7642373613
2015-12-16,1059898.2504967374,1143982.7307847613,1117220.9995029154,1153006.4631851264,1149211.4244135767
2015-12-17,1084839.2710899604,1159477.8064126994,1129941.104508737,1160806.4780190703,1157504.7846102384
2015-12-18,1089827.4916848016,1156703.58210159,1128801.8095149524,1158182.99285418,1154811.0448273474
2015-12-21,1125457.5122812616,1170665.7578514384,1145031.1145215607,1165161.6076904556,1161999.5050649054
2015-12-22,1127239.03287934,1171428.2336622488,1146190.1195285628,1166442.8225278968,1163312.7653229143
2015-12-23,1125457.553479037,1174456.2095340262,1148199.3245359582,1167786.7373665043,1164589.3256013757
2015-12-24,1108711.474080353,1171413.9854667757,1144075.3295437472,1169353.652206278,1165997.385900291
2015-12-25,1115837.4946832878,1172250.2614605017,1145507.0345519297,1170073.6670472175,1166721.9462196617
2015-12-28,1074150.4152878418,1159717.5761152094,1133316.3574805057,1164630.4163293235,1160512.4389994894
2015-12-29,1086620.935894015,1163643.7736765377,1137039.3987950655,1167133.9178551545,1163208.2470575108
2015-12-30,1086264.6565018075,1167486.571245533,1138626.7402307494,1168692.3193811055,1164612.7551161656
2015-12-31,1074150.4771112197,1166468.068822196,1136129.9817875668,1166400.9209071766,1162083.4631754532
2016-01-04,987569.5977222511,1134466.3664065266,1107828.3234655275,1148806.4224333675,1142940.6712353746
2016-01-05,984719.2183349024,1124333.7639985264,1101859.365264641,1144509.7239596783,1138664.1792959291
2016-01-06,1004315.7389491736,1133632.661598195,1111659.3071849162,1150098.725486109,1144634.1873571172
2016-01-07,969398.3595650648,1110198.3592055335,1094405.6492263635,1138918.1270126596,1132335.5954189387
2016-01-08,942319.580182576,1106725.1568205426,1093008.8913889918,1138607.9285393304,1132199.2034813936
2016-01-11,879967.1008017072,1082672.554443223,1072273.633672811,1125170.6300661208,1117707.3115444821
2016-01-12,888162.021422459,1080035.8520735747,1067642.9760778307,1122325.3315930315,1114702.6196082046
2016-01-13,872128.5420448313,1077478.449711599,1062969.01860406,1120566.433120062,1112490.8276725605
2016-01-14,891368.7626688242,1077089.147357296,1066659.8612515086,1120237.3346472126,1112854.8357375502
2016-01-15,857163.9832944378,1062968.3450106664,1052144.904020186,1111712.3361744832,1103533.5438031738
2016-01-18,857876.6039216723,1058661.942671711,1050013.946910102,1109745.337701874,1101735.3518694309
2016-01-19,890299.9245505278,1074710.4403404302,1063338.7899212658,1117188.7392293848,1109708.6599363221
2016-01-20,875335.3451810043,1060810.6380168246,1054591.3330536871,1109041.4407570155,1101546.3680038473
2016-01-21,842912.0658131023,1047450.335700895,1045024.4763073752,1103424.0422847662,1095451.6760720063
2016-01-22,853601.0864468213,1056835.933392642,1049996.71968234,1110002.743812637,1101961.7841407994
2016-01-25,857876.707082162,1060574.231092066,1052874.4631785909,1112105.3453406277,1104099.4922102268
2016-01-26,795167.9277191242,1022113.1735191678,1022178.212876137,1095757.9225087387,1089500.0722802882
2016-01-27,783766.3483577084,1020711.3803304012,1018112.6178751512,1096466.624852339,1090371.4759558851
2016-01-28,761319.4689979145,1009094.08714217,1007096.6228745582,1089006.2271961235,1083492.4796317709
2016-01-29,790179.7896397423,1024768.093954474,1020809.6278743582,1098713.229540092,1092343.3833079457
2016-02-01,778778.2102831925,1022168.9007673134,1017283.232874551,1100326.7318842444,1094331.886984409
2016-02-02,800868.8309282648,1032216.0075806882,1027315.4378751366,1104901.6342285813,1098346.7906611615
2016-02-03,795880.6515749596,1026707.4143945985,1024342.6428761155,1101332.4365731026,1095150.694338203
2016-02-04,809776.3722232768,1036863.021209044,1033524.4478774872,1109691.238917808,1103167.4980155332
2016-02-05,797305.8928732169,1035770.1280240254,1033852.052879252,1111654.8412626975,1105287.5016931526
2016-02-15,793386.6135247794,1029489.634839542,1035962.4578814098,1113687.6436077715,1107991.2053710609
2016-02-16,822959.5341779651,1043769.0416555945,1047214.0628839607,1118708.5459530295,1112016.9090492586
2016-02-17,834004.8548327737,1046149.1484721823,1052122.6678869047,1119178.0482984718,1112425.7127277448
2016-02-18,832579.6754892054,1046140.755289306,1052385.0728902419,1119927.0506440988,1113120.4164065204
2016-02-19,829729.2961472605,1044740.9621069654,1054179.2778939724,1121712.45298991,1115076.2200855848
2016-02-22,852176.2168069391,1054747.3689251607,1062767.282898096,1125071.1553359055,1117751.9237649387
2016-02-23,843625.037468241,1052011.5757438915,1059446.8879026128,1124814.8576820854,1117702.3274445815
2016-02-24,851819.9581311668,1052648.3825631584,1062830.692907523,1125079.9600284495,1118041.0311245134
2016-02-25,781272.5787957163,1028069.389382961,1040146.4979128264,1115751.7623749983,1110441.8348047347
2016-02-26,791248.9994618897,1033608.9962032995,1043460.9029185231,1120460.364721731,1114968.8384852451
2016-02-29,766664.320129687,1023219.9030241742,1031679.5079246132,1112839.4670686487,1108106.5421660447
2016-03-01,785904.5407991087,1029534.3436655847,1041172.629491097,1118522.4983757504,1113542.9352071336
2016-03-02,832579.8614701546,1063404.7455471964,1069632.4318352458,1131898.3997744347,1126046.1576216645
2016-03-03,830085.7821428251,1062214.947428956,1069867.2341795787,1131552.001173229,1125818.8800458154
2016-03-04,843268.90281712,1068689.649310863,1078679.336524096,1133698.302572133,1128068.8024795868
2016-03-07,851820.1234930395,1072839.8511929181,1082409.2388687977,1136378.703971147,1130521.42492298
2016-03-08,847900.8441705839,1068101.6530751213,1079947.4412136832,1134452.5053702712,1128620.447375995
2016-03-09,831511.0648497534,1057793.7549574724,1069331.5435587533,1129079.6067695052,1123395.369838633
2016-03-10,816902.7855305477,1054665.8568399714,1064639.2459040075,1128143.8081688492,1122586.492310895
2016-03-11,814765.0062129674,1055700.858722618,1067640.6482494464,1131984.9095683033,1126495.1147927814
2016-03-14,837924.5268970125,1067153.1606054131,1075337.4505950694,1136058.9109678671,1130190.437284293
2016-03-15,834361.5475826829,1065779.562488356,1071124.8529408765,1132157.3123675408,1126189.5597854306
2016-03-16,841487.568269979,1069200.4643714468,1076013.9552868681,1133762.5137673246,1127850.1822961948
2016-03-17,859302.5889589007,1078601.5662546854,1086106.3576330442,1139739.3151672187,1133591.8048165867
2016-03-18,874979.8096494481,1087091.068138072,1094689.1599794046,1143388.6165672224,1136854.0273466066
2016-03-21,899920.8303416217,1096043.970021607,1101007.762325949,1144598.0179673363,1137658.1498862556
2016-03-22,892082.2510354213,1093508.7719052897,1099927.1646726783,1144760.7193675602,1137964.3724355346
2016-03-23,894220.0717308471,1094888.3737891202,1098756.5670195918,1145411.1207678942,1138505.9949944438
2016-03-24,876405.0924278994,1084903.1756730992,1087845.26936669,1140645.3221683383,1133833.2175629844
2016-03-25,881037.013126578,1087535.877557226,1091009.3717139724,1143417.5235688924,1136560.2401411573
2016-03-28,870348.0338268834,1085717.079441501,1088697.0740614394,1142260.8249695564,1135452.4627289628
2016-03-29,861084.2545288152,1077312.980705924,1080955.996649091,1140488.1315703306,1133434.190286402
2016-03-30,891726.0752323741,1095600.0331178415,1099093.7475220733,1148739.3059606564,1142430.205825772
2016-03-31,889588.29593756,1095085.6856596137,1097165.9984304882,1147424.6803646865,1141134.4214135143
2016-04-01,893151.3166443729,1096226.1383312505,1100008.5493743375,1149047.6547824221,1142558.7370496325
2016-04-05,904196.6373528132,1104746.3911327627,1106995.900353624,1149723.9292138645,1143626.9527341307
2016-04-06,902058.8580628808,1102937.94406416,1105440.651368351,1149712.0036590146,1143566.8684670122
2016-04-07,887806.8787745759,1099986.4971254529,1100980.2024185208,1148840.078117873,1142564.684248281
2016-04-08,878186.7994878985,1094286.0503166514,1097644.5535041362,1147007.2525904418,1140477.600077941
2016-04-11,890657.3202028491,1100974.003637766,1105566.3046252003,1150741.6270767213,1144509.115955996
2016-04-12,889232.1409194274,1097211.257088807,1103591.0557817158,1149901.9015767127,1143539.43188245
2016-04-13,903840.4616376337,1106728.0106697837,1110872.0069736852,1151974.0760904173,1146209.8478573058
2016-04-14,908116.0823574682,1110477.3643807075,1111718.2582011116,1153109.950617836,1147674.6638805687
2016-04-15,909185.003078931,1110896.318221588,1111813.4094639977,1153063.42515897,1147620.0799522412
2016-04-18,892795.2238020222,1104917.8721924354,1106337.5607623463,1150705.9997138204,1144904.196072328
2016-04-19,894220.4445267417,1106223.42629326,1108407.61209616,1153404.9742823879,1147629.0122408324
2016-04-20,874267.6652530901,1095958.680524072,1098869.163465442,1148968.148864674,1142711.3284577585
2016-04-21,868923.1859810672,1095807.0348848817,1099944.5148701945,1148134.6234606798,1142026.3447231099
2016-04-22,873911.4067106732,1095703.589375699,1098049.866310421,1146385.598070406,1140369.0610368904
2016-04-25,870348.4274419084,1088621.5439965345,1090903.0177861236,1139726.4726938538,1133726.377399104
2016-04-26,876761.8481747726,1092961.4987473986,1094561.5692973055,1141791.7473310246,1135892.0938097544
2016-04-27,871417.3689092661,1091922.4660283008,1095826.4456639693,1142511.8711819192,1136477.1424088455
2016-04-28,870704.789645389,1092914.8346119232,1097291.9980384698,1145202.0717140322,1139036.8533512019
2016-04-29,869279.6103831416,1088629.2032323694,1097811.9504878125,1144016.072246187,1137417.9642944185
2016-05-03,891013.9311225236,1097275.2718896419,1108776.1030120032,1148591.8727783833,1142134.6752384948
2016-05-04,886738.3518635356,1092422.1405837438,1103737.5556110484,1144320.6733106219,1137534.8861834316
2016-05-05,886738.3726061775,1090187.009314678,1102008.3082849532,1143821.7738429022,1136902.797129228
2016-05-06,860728.4933504494,1079974.0780824474,1091834.2610337238,1138992.7743752243,1131490.708075885
2016-05-09,837925.3140963515,1070700.7468870548,1079809.8138573663,1137509.574907588,1129685.519023402
2016-05-10,836856.4348438838,1069412.1157285036,1077927.1667558863,1137188.1754399939,1129201.2299717793
2016-05-11,841132.0555930468,1074014.9846067957,1081619.9197292898,1140657.1759724414,1132816.4409210172
2016-05-12,845051.3763438404,1074419.353521935,1082594.5727775826,1140253.9765049308,1132292.7518711153
2016-05-13,841132.0970962645,1071987.4224739238,1082593.9259007706,1139032.5770374618,1130761.862822074
2016-05-16,845407.7178503195,1072229.291462765,1084089.17909886,1138251.177570035,1130102.0737738933
2016-05-17,843626.2386060053,1074599.660488462,1084466.5323718563,1139739.47810265,1131766.4847265733
2016-05-18,836500.2593633224,1067477.1295510172,1078697.7857197651,1134791.8786353066,1126430.9956801138
2016-05-19,834362.4801222706,1065588.8986504336,1074191.3391425933,1132181.1791680055,1123832.6066345153
2016-05-20,841488.5008828503,1067526.2677867142,1076120.392640346,1134187.679700746,1125918.2175897777
2016-05-23,843270.0216450613,1071330.9369598618,1078588.846213029,1135989.3802335283,1127986.0285459007
2016-05-24,836500.3424089039,1068781.0061698796,1075521.6998606487,1134053.1807663527,1125870.8395028852
2016-05-25,835787.7631743784,1073304.67541677,1075032.0535832106,1137240.1812992187,1129567.1504607303
2016-05-26,835787.7839414846,1074314.461560536,1076002.4955607208,1138306.629592127,1130708.3727594367
2016-05-27,836500.4047102227,1076500.9655889228,1076871.3012656386,1139599.5318734157,1131943.4830047723
2016-05-30,837213.0254805931,1082397.8696176263,1078845.806971005,1142991.9341548837,1135266.093250913
2016-05-31,875337.1462525956,1099744.9736466461,1097637.1126768196,1152614.036436531,1143854.6034978593
2016-06-01,870705.2670262306,1097821.3776759827,1095994.0183830825,1151735.9387183578,1143074.2137456106
2016-06-02,871774.187801498,1096815.881705636,1095513.724089794,1151126.6410003637,1142368.9239941672
2016-06-03,884957.3085783981,1099200.8857356058,1097741.929796954,1152061.8432825492,1143097.0342435294
2016-06-06,878187.6293569307,1096006.7897658923,1098589.4355045622,1151873.7455649136,1142911.544493697
2016-06-07,878187.6501370964,1097146.8937964956,1099467.841212619,1154344.0478474577,1145250.8547446697
2016-06-08,876762.4709188951,1095644.5978274157,1099223.0469211244,1155528.7501301812,1146495.3649964484
2016-06-13,839707.2917023269,1077235.5018586523,1087528.2526300787,1145285.5524130838,1137470.2752490325
2016-06-14,844339.2124873921,1079901.205890206,1089639.3583394813,1147335.954696166,1139394.5855024224
2016-06-15,858947.5332740905,1087350.3099220763,1097147.2640493328,1152463.756979428,1144116.695756618
2016-06-16,852177.8540624225,1083539.9139542638,1096485.169759633,1151735.8592628688,1143719.7060116194
2016-06-17,856809.7748523881,1086926.4179867678,1095724.4754703818,1151854.2615464893,1143598.4162674267
2016-06-20,857166.0956439875,1089235.9220195888,1097307.7811815795,1154208.9638302892,1145790.32652404
2016-06-21,854672.016437221,1087763.2260527266,1096028.1868932259,1153115.1661142688,1144717.7367814593
2016-06-22,861441.7372320882,1092144.6300861817,1098870.2926053212,1154749.1683984275,1145826.347039685
2016-06-23,857878.7580285898,1089445.8341199534,1096023.9983178654,1154670.370682766,1145960.6572987165
2016-06-24,846120.8788267258,1081844.8381540421,1097752.9040308583,1153187.072967284,1145043.2675585542
2016-06-27,860016.5996264959,1087827.8421884482,1105754.6364243005,1159266.8132519813,1151266.081539198
2016-06-28,865717.4204279006,1087234.046223171,1104991.1013651295,1158869.4372207688,1150947.5829365593
2016-06-29,870705.6412309401,1091355.650258211,1109282.7663660718,1161555.3611992982,1153686.4843340302
2016-06-30,872487.1620356145,1096749.4542935682,1112148.2314271312,1166236.9851875706,1158177.985731611
2016-07-01,871418.2828419236,1101175.858329242,1117657.796548313,1171192.8091855864,1163114.0871293019
2016-07-04,890302.2036498679,1109389.3623652335,1129141.661729622,1176365.9331933467,1168809.1885271023
2016-07-05,893152.6244594473,1111490.666401542,1131014.9269710623,1176192.9572108523,1168650.9899250127
2016-07-06,898853.4452706621,1111781.7704381675,1134633.6922726394,1177935.6812381037,1170640.891323033
2016-07-07,900278.6660835124,1116179.2744751105,1136732.8576343579,1181681.3052751017,1174135.092721163
2016-07-08,896003.0868979981,1113817.7785123705,1132963.123056222,1179520.229321847,1171815.994119403
2016-07-11,898853.5077141196,1121345.382549948,1139298.8885382367,1186650.2533783407,1178789.395517753
2016-07-12,928070.1285318771,1137625.2865878427,1153575.0540804067,1193890.1774445833,1186092.6969162126
2016-07-13,930564.2493512704,1141501.590626055,1155307.0196827368,1195748.8015205758,1187863.5983147824
2016-07-14,928782.7701722997,1139662.294664584,1152459.185345232,1195324.2256063188,1187398.2997134617
2016-07-15,930207.9909949654,1145106.198703431,1156349.7510678966,1199888.4497018128,1191777.4011122512
2016-07-18,925932.4118192672,1144324.302742595,1155742.5168507355,1198667.5738070589,1190585.2025111506
2016-07-19,919875.3326452057,1145466.4067820767,1155055.882693753,1200920.597922058,1192522.50391016
2016-07-20,917381.2534727808,1144351.6108218755,1153765.3485969547,1200045.6220468106,1191655.205309279
2016-07-21,923794.6743019926,1153665.814861992,1158958.5145603449,1205609.8461813175,1196858.2067085083
2016-07-22,913461.9951328413,1146385.718902426,1153693.280583928,1201298.4703255796,1192658.2081078475
2016-07-25,913105.7159653269,1150244.5484831773,1155195.347887709,1202981.9505395973,1194423.5391872965
